@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"Roma trema per il terremoto. http://www.blogroma.it/blog/2009/04/06/roma-trema-per-il-terremoto/ national_capital Rome City capital provincial_capital comune tremble shiver album Terremoto","2","2","0","96","18","0","1"
"Terremoto: il comitato elettorale di Galli punto di raccolta beni prima necessit http://ff.im/1WXVk geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography administrative_body committee assembly Joint_committee electoral chicken rooster stud chicken punctuation full_stop symbol typography punctuation_mark gather harvest","7","1","0","99","16","0","1"
"C'era più gente per strada adesso che alle 9 di sera, surreale. #terremoto more group people social_group thoroughfare street architectural_structure state_highway now daytime evening Tageszeit song hymn geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","4","2","0","75","14","1","1"
"E dopo la scossa di terremoto e le brutissime news, vediamo se riesco a chiudere occhio qualche ora. reflex shock geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography perceive see succeed end close sensory_receptor eye organ architectural_element Feature_(archaeology)","5","3","0","100","18","0","1"
"osserva le immagini del terremoto in Abruzzo pervaso da brividi freddi... http://tinyurl.com/cpjkx5 sight detect state_of_affairs picture geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature penetrate diffuse symptom shivering cold","4","3","0","99","15","0","1"
"Terremoto: E' avvenuto alle 22:21:53 Magnitudo 4,6  Zona Forlìhttp://cnt.rm.ingv.it/~earthquake/data_id/2206493790/event.php geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography come_about happen seismic_wave Magnitudo_(geologia) region area physical_quantity definite_integral quantity","7","1","0","125","22","0","1"
"un'altra scossa #terremoto #ferrara reflex shock geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography metropolis Ferrara City comune provincial_capital","1","2","0","35","5","2","1"
"5.9.. mai sentita una roba così forte.. avvertita anche a #Desenzano #terremoto possession belongings so strong comune Desenzano_del_Garda town geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","3","0","80","13","2","1"
"#AlluvioneGenovaAlluvione Genova: nota del Comune per chi vuole dare una mano http://t.co/jKqWka1sMi tone note urban_area municipality administrative_division settlement Political_division consent allow communicate give extremity hand human arm organ human_body anatomy primate limb digit leg human_anatomy body","5","2","1","100","15","1","1"
"che spavento #terremoto fear panic psychology emotion Sensation_(event) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","23","3","1","1"
"Uh che scossa quasi un 'oretta fa! reflex shock","1","1","2","34","7","0","1"
"#terremoto altra di assestamento forte a Bo geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography science Assestamento_forestale defence fort metropolis Bologna comune College_town City","2","1","1","43","7","1","1"
"RT TERREMOTO: Cercasi con un urgenza sangue RH - [negativo], rivolgersi Avis della propria città otelefonare a sede Roma. Fate passaparola. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography body_fluid blood macaque rhesus_monkey taxon monkey negative municipality town City settlement office central_office national_capital Rome City capital provincial_capital comune spiritual_being fairy spirit mythic_humanoid water_deity television_program Passaparola_(programma_televisivo)","10","4","0","140","20","0","1"
"++ Alluvione Genova: Allerta 2 fino alle 24 di lunedì ++ #AlluvioneGenova sediment alluvion Legal_term soil preparation alert weekday Monday day_of_the_week","6","1","1","74","10","1","1"
"Ancora terremoto! Cazzoooo! geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","27","3","0","1"
"Ma il sindaco di #Genova quand'è che lo sbattono in galera? #AlluvioneGenova law Sindaco_(Svizzera) provincial_capital Genoa metropolis comune city_with_hundreds_of_thousands_of_inhabitants port_city City move shake","5","2","3","77","12","2","1"
"#terremoto altra scossa più piccola pochi secondi fa geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography reflex shock more little unit_of_time second unit SI_base_unit","2","1","0","53","8","1","1"
"Madonna santa....questa scossa è stata forte....non mi fanno dormire!!!! holy reflex shock strong execute rest kip","2","3","1","73","10","0","1"
"Hanno bisogno di volontari alla Vecom Colori in via Fereggiano 18r Paolo Vernocchi Veronica Vernocchi#AlluvioneGenova necessity need association Volunteering philosophy visual_property color physical_property manga characteristic confluence Fereggiano given_name Paolo toponym flower veronica first_description_(of_a_taxon) taxon genus","10","1","0","117","16","0","1"
"3 anni fa un'identica #AlluvioneGenova ma si sa, la colpa è del meteo... period year unit_of_time time_standard identical taste condition guilt plea nation atmospheric_phenomenon weather phenomenon","5","2","1","73","13","1","1"
"Ancora una forte scossa #terremoto strong reflex shock geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","34","5","1","1"
"Sentito anche a Firenze #terremoto provincial_capital Florence metropolis City comune city_with_hundreds_of_thousands_of_inhabitants album Terremoto","1","2","0","34","5","1","1"
"Emergenza Sangue per terremoto - Comunicato AVIS http://ff.im/1X1cC crisis emergency body_fluid blood geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography account communique charitable_organization Associazione_Volontari_Italiani_del_Sangue NGO","5","0","0","67","10","0","1"
"Altra scossa di assestamento #terremoto Rovigo. Meno forte ma significante. reflex shock tremor aftershock earthquake science Assestamento_forestale geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography strong important","3","1","0","75","10","1","1"
"Allora é un vizio! #terremoto transgression vice society habit behavior practice geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","30","4","1","1"
"Lieve scossa di assestamento a Bologna. #terremoto discourtesy slight reflex shock tremor aftershock earthquake science Assestamento_forestale metropolis Bologna comune College_town City geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","1","0","50","7","1","1"
"un bacio al Lazio colpito dal terremoto touch kiss touch hit geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","1","0","39","7","0","1"
"Proviamo a tornare a dormire.. #terremoto move return rest kip geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","0","4","0","41","6","1","1"
"Aiuto a Venezia un'altra scossa!!! activity assistance reflex shock","3","0","0","34","6","0","1"
"Angeli col fango sulle magliette:Grazie a chi porta cibo.#alluvionegenova http://t.co/7kLGI5lkqr spiritual_being angel mythic_humanoid being spirit humiliation abjection shirt T-shirt top Christian_theology grace state terminology Imaginary_(sociology) Porta_(immaginario)","5","2","1","96","15","0","1"
"#AlluvioneGenova, Ferrero al lavoro per la raccolta fondi: contattati il CONI e la Lega di A e B http://t.co/x3zGr8aHPw activity job labour Expressão_idiomática hypothesis museum collecting cause fund-raising_campaign face underside round_shape cone Surface plane_figure solid mixture alloy solid_solution solution material","10","2","0","119","22","1","1"
"Che terremoto 1 ora fa e adesso geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography execute now","1","0","0","31","7","0","1"
"stasera Genova schiarite.. forse è finita #Alluvionegenova tonight alter brighten","2","2","0","59","6","1","1"
"Altro che dirmire, che palle... #terremoto game_equipment ball sports_equipment geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","2","3","42","6","1","1"
"#terremoto 10sec sentito bene a #Vicenza. Pare fra #Modena e #Rovigo senza danni geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography perceive hear province_of_Italy Province_of_Vicenza Yugoslavian_monetary_unit para currency province_of_Italy Rovigo change damage","4","6","0","80","13","4","1"
"Nuova scossa #Bologna, se vedete danni avvisate! @Twiperbole programming_language New_(C++) harm electric_shock harmfulness injury cause_of_death perceive see change damage inform advise","4","3","0","60","8","1","1"
"Ancora scosse!!! #terremoto move shake geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","0","2","0","27","3","1","1"
"nuova scossa di assestamento. #mantova #terremoto new reflex shock tremor aftershock earthquake science Assestamento_forestale geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","3","0","49","6","2","1"
